"","ResourceSpeciesID","ConsumerSpeciesID","Type"
"1295",7,179,"Feeding"
"1296",8,179,"Feeding"
"1297",10,179,"Feeding"
"1298",11,179,"Feeding"
"1299",14,179,"Feeding"
"1300",16,179,"Feeding"
"1301",17,179,"Feeding"
"1302",48,179,"Feeding"
"1303",75,179,"Feeding"
"1304",78,179,"Feeding"
"1305",80,179,"Feeding"
"1306",84,179,"Feeding"
"1307",85,179,"Feeding"
"1308",95,179,"Feeding"
"1309",86,179,"Feeding"
"1310",90,179,"Feeding"
"1311",94,179,"Feeding"
"1313",117,180,"Feeding"
"1314",118,180,"Feeding"
"1315",119,180,"Feeding"
"1316",121,180,"Feeding"
"1317",123,180,"Feeding"
"1318",126,180,"Feeding"
"1319",136,180,"Feeding"
"1320",22,181,"Feeding"
"1321",23,181,"Feeding"
"1322",26,181,"Feeding"
"1323",27,181,"Feeding"
"1324",28,181,"Feeding"
"1325",29,181,"Feeding"
"1326",30,181,"Feeding"
"1327",31,181,"Feeding"
"1328",32,181,"Feeding"
"1329",33,181,"Feeding"
"1330",35,181,"Feeding"
"1331",45,181,"Feeding"
"1332",46,181,"Feeding"
"1333",49,181,"Feeding"
"1334",50,181,"Feeding"
"1335",52,181,"Feeding"
"1336",53,181,"Feeding"
"1337",55,181,"Feeding"
"1338",57,181,"Feeding"
"1339",58,181,"Feeding"
"1340",59,181,"Feeding"
"1341",60,181,"Feeding"
"1342",63,181,"Feeding"
"1343",64,181,"Feeding"
"1344",68,181,"Feeding"
"1345",69,181,"Feeding"
"1346",82,181,"Feeding"
"1347",95,181,"Feeding"
"1348",109,181,"Feeding"
"1349",113,181,"Feeding"
"1350",114,181,"Feeding"
"1351",115,181,"Feeding"
"1352",119,181,"Feeding"
"1353",126,181,"Feeding"
"1354",136,181,"Feeding"
"1355",4,182,"Feeding"
"1356",7,182,"Feeding"
"1357",8,182,"Feeding"
"1358",9,182,"Feeding"
"1359",10,182,"Feeding"
"1360",11,182,"Feeding"
"1361",14,182,"Feeding"
"1362",16,182,"Feeding"
"1363",17,182,"Feeding"
"1364",48,182,"Feeding"
"1365",49,182,"Feeding"
"1366",52,182,"Feeding"
"1367",57,182,"Feeding"
"1368",75,182,"Feeding"
"1369",78,182,"Feeding"
"1370",79,182,"Feeding"
"1371",80,182,"Feeding"
"1372",84,182,"Feeding"
"1373",85,182,"Feeding"
"1374",95,182,"Feeding"
"1375",86,182,"Feeding"
"1376",90,182,"Feeding"
"1377",94,182,"Feeding"
"1379",150,184,"Feeding"
"1380",164,184,"Feeding"
"1381",178,184,"Feeding"
"1382",195,184,"Feeding"
"1383",196,184,"Feeding"
"1384",207,184,"Feeding"
"1385",117,186,"Feeding"
"1386",118,186,"Feeding"
"1387",121,186,"Feeding"
"1388",122,186,"Feeding"
"1389",123,186,"Feeding"
"1390",124,186,"Feeding"
"1391",125,186,"Feeding"
"1392",132,186,"Feeding"
"1393",135,186,"Feeding"
"1394",50,189,"Feeding"
"1395",59,189,"Feeding"
"1396",60,189,"Feeding"
"1397",62,189,"Feeding"
"1398",63,189,"Feeding"
"1399",64,189,"Feeding"
"1400",68,189,"Feeding"
"1401",69,189,"Feeding"
"1402",71,189,"Feeding"
"1403",73,189,"Feeding"
"1404",113,189,"Feeding"
"1405",114,189,"Feeding"
"1406",117,189,"Feeding"
"1407",118,189,"Feeding"
"1408",117,190,"Feeding"
"1409",118,190,"Feeding"
"1410",119,190,"Feeding"
"1411",121,190,"Feeding"
"1412",122,190,"Feeding"
"1413",123,190,"Feeding"
"1414",124,190,"Feeding"
"1415",125,190,"Feeding"
"1416",126,190,"Feeding"
"1417",132,190,"Feeding"
"1418",135,190,"Feeding"
"1419",136,190,"Feeding"
"1420",50,191,"Feeding"
"1421",113,191,"Feeding"
"1422",114,191,"Feeding"
"1423",115,191,"Feeding"
"1424",117,191,"Feeding"
"1425",118,191,"Feeding"
"1426",119,191,"Feeding"
"1427",121,191,"Feeding"
"1428",122,191,"Feeding"
"1429",123,191,"Feeding"
"1430",124,191,"Feeding"
"1431",125,191,"Feeding"
"1432",126,191,"Feeding"
"1433",132,191,"Feeding"
"1434",135,191,"Feeding"
"1435",136,191,"Feeding"
"1436",50,195,"Feeding"
"1437",75,195,"Feeding"
"1438",78,195,"Feeding"
"1439",79,195,"Feeding"
"1440",80,195,"Feeding"
"1441",81,195,"Feeding"
"1442",83,195,"Feeding"
"1443",95,195,"Feeding"
"1444",109,195,"Feeding"
"1445",113,195,"Feeding"
"1446",114,195,"Feeding"
"1447",115,195,"Feeding"
"1448",22,196,"Feeding"
"1449",23,196,"Feeding"
"1450",26,196,"Feeding"
"1451",27,196,"Feeding"
"1452",28,196,"Feeding"
"1453",29,196,"Feeding"
"1454",30,196,"Feeding"
"1455",31,196,"Feeding"
"1456",32,196,"Feeding"
"1457",33,196,"Feeding"
"1458",35,196,"Feeding"
"1459",45,196,"Feeding"
"1460",46,196,"Feeding"
"1461",49,196,"Feeding"
"1462",50,196,"Feeding"
"1463",53,196,"Feeding"
"1464",55,196,"Feeding"
"1465",58,196,"Feeding"
"1466",59,196,"Feeding"
"1467",60,196,"Feeding"
"1468",63,196,"Feeding"
"1469",64,196,"Feeding"
"1470",68,196,"Feeding"
"1471",69,196,"Feeding"
"1472",71,196,"Feeding"
"1473",73,196,"Feeding"
"1474",75,196,"Feeding"
"1475",76,196,"Feeding"
"1476",78,196,"Feeding"
"1477",79,196,"Feeding"
"1478",80,196,"Feeding"
"1479",81,196,"Feeding"
"1480",82,196,"Feeding"
"1481",83,196,"Feeding"
"1482",84,196,"Feeding"
"1483",85,196,"Feeding"
"1484",95,196,"Feeding"
"1485",94,196,"Feeding"
"1487",113,196,"Feeding"
"1488",119,196,"Feeding"
"1489",121,196,"Feeding"
"1490",123,196,"Feeding"
"1491",126,196,"Feeding"
"1492",136,196,"Feeding"
"1493",22,197,"Feeding"
"1494",23,197,"Feeding"
"1495",26,197,"Feeding"
"1496",27,197,"Feeding"
"1497",28,197,"Feeding"
"1498",29,197,"Feeding"
"1499",30,197,"Feeding"
"1500",31,197,"Feeding"
"1501",32,197,"Feeding"
"1502",33,197,"Feeding"
"1503",35,197,"Feeding"
"1504",45,197,"Feeding"
"1505",46,197,"Feeding"
"1506",53,197,"Feeding"
"1507",55,197,"Feeding"
"1508",58,197,"Feeding"
"1509",62,197,"Feeding"
"1510",64,197,"Feeding"
"1511",94,197,"Feeding"
"1512",50,198,"Feeding"
"1513",94,198,"Feeding"
"1514",113,198,"Feeding"
"1515",114,198,"Feeding"
"1516",115,198,"Feeding"
"1517",117,198,"Feeding"
"1518",118,198,"Feeding"
"1519",119,198,"Feeding"
"1520",121,198,"Feeding"
"1521",122,198,"Feeding"
"1522",123,198,"Feeding"
"1523",124,198,"Feeding"
"1524",125,198,"Feeding"
"1525",126,198,"Feeding"
"1526",132,198,"Feeding"
"1527",135,198,"Feeding"
"1528",136,198,"Feeding"
"1529",94,199,"Feeding"
"1530",109,199,"Feeding"
"1531",50,200,"Feeding"
"1532",75,200,"Feeding"
"1533",78,200,"Feeding"
"1534",79,200,"Feeding"
"1535",80,200,"Feeding"
"1536",81,200,"Feeding"
"1537",82,200,"Feeding"
"1538",83,200,"Feeding"
"1539",84,200,"Feeding"
"1540",85,200,"Feeding"
"1541",94,200,"Feeding"
"1542",95,200,"Feeding"
"1543",109,200,"Feeding"
"1544",113,200,"Feeding"
"1545",114,200,"Feeding"
"1546",115,200,"Feeding"
"1547",121,200,"Feeding"
"1548",122,200,"Feeding"
"1549",123,200,"Feeding"
"1550",124,200,"Feeding"
"1551",50,203,"Feeding"
"1552",94,203,"Feeding"
"1553",113,203,"Feeding"
"1554",114,203,"Feeding"
"1555",115,203,"Feeding"
"1556",117,203,"Feeding"
"1557",118,203,"Feeding"
"1558",119,203,"Feeding"
"1559",121,203,"Feeding"
"1560",122,203,"Feeding"
"1561",123,203,"Feeding"
"1562",124,203,"Feeding"
"1563",125,203,"Feeding"
"1564",126,203,"Feeding"
"1565",132,203,"Feeding"
"1566",135,203,"Feeding"
"1567",136,203,"Feeding"
"1568",117,205,"Feeding"
"1569",118,205,"Feeding"
"1570",119,205,"Feeding"
"1571",121,205,"Feeding"
"1572",122,205,"Feeding"
"1573",123,205,"Feeding"
"1574",124,205,"Feeding"
"1575",125,205,"Feeding"
"1576",126,205,"Feeding"
"1577",132,205,"Feeding"
"1578",135,205,"Feeding"
"1579",136,205,"Feeding"
"1580",50,206,"Feeding"
"1581",59,206,"Feeding"
"1582",60,206,"Feeding"
"1583",62,206,"Feeding"
"1584",63,206,"Feeding"
"1585",64,206,"Feeding"
"1586",68,206,"Feeding"
"1587",69,206,"Feeding"
"1588",71,206,"Feeding"
"1589",73,206,"Feeding"
"1590",113,206,"Feeding"
"1591",114,206,"Feeding"
"1592",117,206,"Feeding"
"1593",118,206,"Feeding"
"1594",6,207,"Feeding"
"1595",22,207,"Feeding"
"1596",23,207,"Feeding"
"1597",26,207,"Feeding"
"1598",27,207,"Feeding"
"1599",28,207,"Feeding"
"1600",29,207,"Feeding"
"1601",30,207,"Feeding"
"1602",31,207,"Feeding"
"1603",32,207,"Feeding"
"1604",33,207,"Feeding"
"1605",35,207,"Feeding"
"1606",45,207,"Feeding"
"1607",46,207,"Feeding"
"1608",50,207,"Feeding"
"1609",53,207,"Feeding"
"1610",55,207,"Feeding"
"1611",58,207,"Feeding"
"1612",61,207,"Feeding"
"1613",62,207,"Feeding"
"1614",64,207,"Feeding"
"1615",74,207,"Feeding"
"1616",75,207,"Feeding"
"1617",78,207,"Feeding"
"1618",79,207,"Feeding"
"1619",80,207,"Feeding"
"1620",81,207,"Feeding"
"1621",83,207,"Feeding"
"1622",84,207,"Feeding"
"1623",85,207,"Feeding"
"1624",94,207,"Feeding"
"1625",113,207,"Feeding"
"1626",50,208,"Feeding"
"1627",82,208,"Feeding"
"1628",113,208,"Feeding"
"1629",114,208,"Feeding"
"1630",115,208,"Feeding"
"1631",22,209,"Feeding"
"1632",23,209,"Feeding"
"1633",26,209,"Feeding"
"1634",27,209,"Feeding"
"1635",28,209,"Feeding"
"1636",29,209,"Feeding"
"1637",30,209,"Feeding"
"1638",31,209,"Feeding"
"1639",32,209,"Feeding"
"1640",33,209,"Feeding"
"1641",35,209,"Feeding"
"1642",45,209,"Feeding"
"1643",46,209,"Feeding"
"1644",49,209,"Feeding"
"1645",50,209,"Feeding"
"1646",52,209,"Feeding"
"1647",53,209,"Feeding"
"1648",55,209,"Feeding"
"1649",57,209,"Feeding"
"1650",58,209,"Feeding"
"1651",59,209,"Feeding"
"1652",60,209,"Feeding"
"1653",61,209,"Feeding"
"1654",62,209,"Feeding"
"1655",63,209,"Feeding"
"1656",64,209,"Feeding"
"1657",68,209,"Feeding"
"1658",69,209,"Feeding"
"1659",71,209,"Feeding"
"1660",73,209,"Feeding"
"1661",74,209,"Feeding"
"1662",79,209,"Feeding"
"1663",81,209,"Feeding"
"1664",83,209,"Feeding"
"1665",95,209,"Feeding"
"1666",109,209,"Feeding"
"1667",86,209,"Feeding"
"1668",90,209,"Feeding"
"1669",94,209,"Feeding"
"1671",111,209,"Feeding"
"1672",112,209,"Feeding"
"1673",113,209,"Feeding"
"1674",114,209,"Feeding"
"1675",115,209,"Feeding"
"1676",119,209,"Feeding"
"1677",126,209,"Feeding"
"1678",136,209,"Feeding"
"1679",211,209,"Feeding"
"1680",111,211,"Feeding"
"1681",4,600,"ES"
"1682",7,600,"ES"
"1683",8,600,"ES"
"1684",9,600,"ES"
"1685",10,600,"ES"
"1686",11,600,"ES"
"1687",14,600,"ES"
"1688",16,600,"ES"
"1689",17,600,"ES"
"1690",4,800,"ES"
"1691",6,800,"ES"
"1692",7,800,"ES"
"1693",8,800,"ES"
"1694",9,800,"ES"
"1695",10,800,"ES"
"1696",11,800,"ES"
"1697",12,800,"ES"
"1698",14,800,"ES"
"1699",16,800,"ES"
"1700",17,800,"ES"
"1701",30,800,"ES"
"1702",33,800,"ES"
"1703",49,800,"ES"
"1704",55,800,"ES"
"1705",57,800,"ES"
"1706",59,800,"ES"
"1707",60,800,"ES"
"1708",61,800,"ES"
"1709",62,800,"ES"
"1710",64,800,"ES"
"1711",68,800,"ES"
"1712",69,800,"ES"
"1713",71,800,"ES"
"1714",73,800,"ES"
"1715",74,800,"ES"
"1716",75,800,"ES"
"1717",76,800,"ES"
"1718",78,800,"ES"
"1719",79,800,"ES"
"1720",80,800,"ES"
"1721",82,800,"ES"
"1722",83,800,"ES"
"1723",95,800,"ES"
"1724",109,800,"ES"
"1725",111,800,"ES"
"1726",112,800,"ES"
"1727",113,800,"ES"
"1728",114,800,"ES"
"1729",115,800,"ES"
"1730",121,800,"ES"
"1731",125,800,"ES"
"1732",4,900,"ES"
"1733",7,900,"ES"
"1734",8,900,"ES"
"1735",9,900,"ES"
"1736",11,900,"ES"
"1737",12,900,"ES"
"1738",14,900,"ES"
"1739",16,900,"ES"
"1740",17,900,"ES"
"1741",59,900,"ES"
"1742",60,900,"ES"
"1743",61,900,"ES"
"1744",62,900,"ES"
"1745",63,900,"ES"
"1746",64,900,"ES"
"1747",68,900,"ES"
"1748",69,900,"ES"
"1749",71,900,"ES"
"1750",73,900,"ES"
"1751",74,900,"ES"
"1752",4,700,"ES"
"1753",7,700,"ES"
"1754",8,700,"ES"
"1755",9,700,"ES"
"1756",10,700,"ES"
"1757",11,700,"ES"
"1758",12,700,"ES"
"1759",14,700,"ES"
"1760",16,700,"ES"
"1761",17,700,"ES"
"1762",145,1200,"ES"
"1763",152,1200,"ES"
"1764",159,1200,"ES"
"1765",182,1200,"ES"
"1766",117,1000,"ES"
"1767",123,1000,"ES"
"1768",132,1000,"ES"
"1769",133,1300,"ES"
"1770",59,1000,"ES"
"1771",179,1100,"ES"
"1772",197,1100,"ES"
"1773",174,1100,"ES"
"1774",158,1100,"ES"
"1775",157,1100,"ES"
"1776",190,1100,"ES"
"1777",147,1100,"ES"
"1778",186,1100,"ES"
"1779",146,1100,"ES"
"1780",165,1100,"ES"
"1781",141,1100,"ES"
"1782",123,1300,"ES"
"1783",132,1300,"ES"
