"","ResourceSpeciesID","ConsumerSpeciesID","Type"
"1101",53,800,"ES"
"1102",54,800,"ES"
"1103",75,800,"ES"
"1104",76,800,"ES"
"1105",77,800,"ES"
"1106",79,800,"ES"
"1107",82,800,"ES"
"1108",88,800,"ES"
"1109",89,800,"ES"
"1110",91,800,"ES"
"1111",92,800,"ES"
"1112",94,800,"ES"
"1113",96,800,"ES"
"1114",97,800,"ES"
"1115",98,800,"ES"
"1116",100,800,"ES"
"1117",101,800,"ES"
"1118",103,800,"ES"
"1119",104,800,"ES"
"1120",105,800,"ES"
"1121",107,800,"ES"
"1122",108,800,"ES"
"1123",109,800,"ES"
"1124",110,800,"ES"
"1125",111,800,"ES"
"1126",114,800,"ES"
"1127",118,800,"ES"
"1128",119,800,"ES"
"1129",121,800,"ES"
"1130",122,800,"ES"
"1131",125,800,"ES"
"1132",128,800,"ES"
"1133",130,800,"ES"
"1134",131,800,"ES"
"1135",134,800,"ES"
"1136",136,800,"ES"
"1137",137,800,"ES"
"1138",138,800,"ES"
"1139",140,800,"ES"
"1140",4,900,"ES"
"1141",6,900,"ES"
"1142",7,900,"ES"
"1143",8,900,"ES"
"1144",10,900,"ES"
"1145",11,900,"ES"
"1146",12,900,"ES"
"1147",14,900,"ES"
"1148",15,900,"ES"
"1149",16,900,"ES"
"1150",17,900,"ES"
"1151",18,900,"ES"
"1152",19,900,"ES"
"1153",20,900,"ES"
"1154",66,900,"ES"
"1155",4,700,"ES"
"1156",6,700,"ES"
"1157",7,700,"ES"
"1158",8,700,"ES"
"1159",10,700,"ES"
"1160",11,700,"ES"
"1161",12,700,"ES"
"1162",14,700,"ES"
"1163",15,700,"ES"
"1164",16,700,"ES"
"1165",17,700,"ES"
"1166",18,700,"ES"
"1167",20,700,"ES"
"1168",145,1200,"ES"
"1169",152,1200,"ES"
"1170",185,1200,"ES"
"1171",169,1100,"ES"
"1172",168,1100,"ES"
"1173",171,1100,"ES"
"1174",156,1100,"ES"
"1175",164,1100,"ES"
"1176",192,1100,"ES"
"1177",207,1100,"ES"
"1178",178,1100,"ES"
"1179",191,1100,"ES"
"1180",198,1100,"ES"
"1181",203,1100,"ES"
"1182",162,1100,"ES"
"1183",158,1100,"ES"
"1184",157,1100,"ES"
"1185",189,1100,"ES"
"1186",176,1100,"ES"
"1187",148,1100,"ES"
"1188",190,1100,"ES"
"1189",208,1100,"ES"
"1190",147,1100,"ES"
"1191",186,1100,"ES"
"1192",146,1100,"ES"
"1193",187,1100,"ES"
"1194",167,1100,"ES"
"1195",166,1100,"ES"
"1196",193,1100,"ES"
"1197",172,1100,"ES"
